0.03613541666666664,0.89,1.0,5.5,0,0.2558139534883721,0.0
0.03518750000000004,0.895,1.0,4.75,0,0.22093023255813954,0.0
0.03188541666666678,0.906,1.0,4.75,0,0.22093023255813954,0.0
0.035093750000000035,0.893,1.0,4.75,0,0.22093023255813954,0.0
0.03143750000000001,0.908,1.0,3.5,0,0.16279069767441862,0.0
0.03732291666666665,0.891,1.0,5.5,0,0.2558139534883721,0.0
0.034218749999999964,0.901,1.0,5.5,0,0.2558139534883721,0.0
0.03341666666666665,0.9,1.0,5.5,0,0.2558139534883721,0.0
0.030635416666666693,0.912,1.0,4.75,0,0.22093023255813954,0.0
0.03145833333333348,0.913,1.0,5.5,0,0.2558139534883721,0.0
