0.09164583333333332,0.947,0.501,4.25,2.0,0.26153846153846155,1.0
0.08834374999999994,0.95,0.495,4.25,2.0,0.26153846153846155,1.0
0.09047916666666678,0.946,0.483,4.25,2.0,0.26153846153846155,1.0
0.08582291666666675,0.951,0.473,5.5,2.0,0.3384615384615385,1.0
0.08829166666666666,0.951,0.495,4.25,2.0,0.26153846153846155,1.0
0.09373958333333332,0.942,0.502,4.25,2.0,0.26153846153846155,1.0
0.08173958333333342,0.958,0.458,5.5,2.0,0.3384615384615385,1.0
0.09721875000000002,0.938,0.514,4.25,2.0,0.26153846153846155,1.0
0.09275,0.943,0.501,4.25,2.0,0.26153846153846155,1.0
0.09233333333333338,0.952,0.506,4.25,2.0,0.26153846153846155,1.0
