0.02126041666666667,0.999,1.0,5.75,0,0.323943661971831,0.0
0.02012500000000006,0.998,1.0,5.75,0,0.323943661971831,0.0
0.020208333333333273,0.998,1.0,5.75,0,0.323943661971831,0.0
0.02226041666666667,0.997,1.0,5.75,0,0.323943661971831,0.0
0.019468750000000035,1.0,1.0,0,0,0.0,0.0
0.0181041666666667,0.998,1.0,5.75,0,0.323943661971831,0.0
0.02157291666666661,0.996,1.0,5.75,0,0.323943661971831,0.0
0.019791666666666763,0.999,1.0,5.75,0,0.323943661971831,0.0
0.0193854166666666,0.999,1.0,5.75,0,0.323943661971831,0.0
0.022625000000000006,0.998,1.0,5.75,0,0.323943661971831,0.0
