0.0015729166666667016,0.973,1.0,4.25,0,0.26153846153846155,0.0
0.00694791666666672,0.984,1.0,4.25,0,0.26153846153846155,0.0
0.006697916666666637,0.966,1.0,6.25,0,0.38461538461538464,0.0
0.00649999999999995,0.982,1.0,6.25,0,0.38461538461538464,0.0
0.00046875000000001776,0.972,1.0,5.5,0,0.3384615384615385,0.0
0.0019895833333334334,0.972,1.0,5.5,0,0.3384615384615385,0.0
0.002083333333333326,0.969,1.0,6.25,0,0.38461538461538464,0.0
0.0037812499999999583,0.971,1.0,6.0,0,0.36923076923076925,0.0
0.0007291666666665586,0.974,1.0,7.75,0,0.47692307692307695,0.0
0.0011666666666666492,0.977,1.0,4.25,0,0.26153846153846155,0.0
