0.004249999999999976,0.999,1.0,0.5,0,0.023255813953488372,0.0
0.004031250000000042,1.0,1.0,0,0,0.0,0.0
0.004416666666666735,0.998,1.0,0.75,0,0.03488372093023256,0.0
0.004968750000000077,1.0,1.0,0,0,0.0,0.0
0.004697916666666635,0.999,1.0,0.5,0,0.023255813953488372,0.0
0.004864583333333283,1.0,1.0,0,0,0.0,0.0
0.004822916666666566,1.0,1.0,0,0,0.0,0.0
0.005374999999999908,0.998,1.0,0.75,0,0.03488372093023256,0.0
0.004083333333333328,1.0,1.0,0,0,0.0,0.0
0.003947916666666607,0.999,1.0,0.5,0,0.023255813953488372,0.0
